2, 1, 0, 0, 0, 1, 11, 11, True, 0.0061, True
2, 1, 0, 0, 1, 1, 11, 11, True, 0.0061, True
2, 1, 0, 0, 2, 2, 16, 16, True, 0.0121, True
2, 1, 0, 0, 3, 2, 11, -1, False, 0.0121, True
2, 1, 0, 0, 4, 1, 6, 6, True, 0.0061, True
2, 1, 0, 0, 5, 1, 16, 16, True, 0.0061, True
2, 1, 0, 0, 6, 2, 13, 24, False, 0.0121, True
2, 1, 0, 0, 7, 1, 17, 24, False, 0.0061, True
2, 1, 0, 0, 8, 1, 6, 6, True, 0.0061, True
2, 1, 0, 0, 9, 1, 18, 18, True, 0.0061, True
2, 1, 0, 0, 10, 2, 13, 13, True, 0.0121, True
2, 1, 0, 0, 11, 2, 7, 18, False, 0.0122, True
2, 1, 0, 0, 12, 1, 16, 16, True, 0.0061, True
2, 1, 0, 0, 13, 1, 8, 16, False, 0.0061, True
2, 1, 0, 0, 14, 1, 7, 7, True, 0.006, True
2, 1, 0, 0, 15, 1, 17, 17, True, 0.0061, True
2, 1, 0, 0, 16, 2, 13, 12, False, 0.0121, True
2, 1, 0, 0, 17, 1, 17, 17, True, 0.0061, True
2, 1, 0, 0, 18, 1, 8, -1, False, 0.0061, True
2, 1, 0, 0, 19, 1, 12, 12, True, 0.0061, True
2, 1, 1, 1, 0, 30, 13, 13, True, 0.1817, True
2, 1, 1, 1, 1, 30, 18, 18, True, 0.1817, True
